number_id,client_id,expiration,CVC,loc_latitude,loc_longitude,extract_limit,amount_avg_withdrawal,amount_std_withdrawal,withdrawal_day,amount_avg_deposit,amount_std_deposit,deposit_day,inquiry_day,amount_avg_transfer,amount_std_transfer,transfer_day
c-NIGER-1654,1654,2050-01-17,999,12.082261,8.5687,115492.4,23098.48,26230.3,0.3616,12913.04,6494.14,0.063,0.0658,22431.37,22163.26,0.1397
c-NIGER-1655,1655,2050-01-17,999,6.3424,7.51945,109846.15,21969.23,23985.76,0.3562,11705.88,5752.88,0.0466,0.0466,20085.71,23455.05,0.0959
c-NIGER-1656,1656,2050-01-17,999,4.675383,7.162409,104030.6,20806.12,19694.92,0.2685,14250.0,6077.16,0.0329,0.0493,16325.0,16836.14,0.1096
c-NIGER-1657,1657,2050-01-17,999,5.070607,6.674847,126250.0,25250.0,24910.35,0.2959,10842.11,5890.32,0.0521,0.0466,16242.42,14153.25,0.0904
c-NIGER-1658,1658,2050-01-17,999,6.487801,3.413301,126197.9,25239.58,24705.74,0.263,12000.0,5952.19,0.0411,0.0493,21775.0,26836.15,0.1096
c-NIGER-1659,1659,2050-01-17,999,6.359592,3.433682,88267.7,17653.54,20229.78,0.3479,11678.57,5994.16,0.0767,0.0493,18650.79,18450.6,0.1726
c-NIGER-1660,1660,2050-01-17,999,11.991363,8.532838,91698.1,18339.62,19744.99,0.2904,13947.37,6032.08,0.0521,0.0493,21550.0,25527.21,0.1096
c-NIGER-1661,1661,2050-01-17,999,6.539542,7.388025,119351.15,23870.23,27299.59,0.3589,12892.86,6465.52,0.0767,0.0877,17434.78,18965.06,0.126
c-NIGER-1662,1662,2050-01-17,999,6.345494,3.425915,114825.6,22965.12,25348.14,0.2356,12095.24,5889.86,0.0575,0.0247,21000.0,18139.14,0.0986
c-NIGER-1663,1663,2050-01-17,999,12.017734,8.442163,92968.75,18593.75,17619.71,0.263,13666.67,6091.1,0.0658,0.0521,28581.4,28102.9,0.1178
c-NIGER-1664,1664,2050-01-17,999,4.818055,7.059613,106612.9,21322.58,23029.36,0.2548,9785.71,4560.34,0.0384,0.063,25000.0,29331.32,0.137
c-NIGER-1665,1665,2050-01-17,999,11.853269,8.512896,103877.55,20775.51,23805.28,0.2685,11840.0,5948.95,0.0685,0.0685,16560.98,16430.23,0.1123
c-NIGER-1666,1666,2050-01-17,999,11.868003,8.479517,107336.3,21467.26,23620.11,0.9205,9541.18,6785.06,0.2329,0.1753,22822.7,25244.6,0.3863
c-NIGER-1667,1667,2050-01-17,999,6.954161,7.499446,96696.45,19339.29,21351.44,0.3068,11166.67,5803.14,0.0493,0.0658,21692.31,24940.35,0.1425
c-NIGER-1668,1668,2050-01-17,999,6.941322,7.371944,105898.9,21179.78,20987.85,0.2438,9360.0,4357.75,0.0685,0.0658,28093.02,23307.28,0.1178
c-NIGER-1669,1669,2050-01-17,999,6.298686,3.503821,138846.15,27769.23,26730.37,0.2493,12555.56,5554.25,0.0493,0.0411,31083.33,31063.63,0.0658
c-NIGER-1670,1670,2050-01-17,999,6.477481,7.609878,98722.2,19744.44,22820.53,0.2466,10150.0,5314.08,0.0548,0.0521,16633.33,19542.14,0.0822
c-NIGER-1671,1671,2050-01-17,999,6.034118,7.438112,107871.3,21574.26,22916.52,0.2767,10444.44,4642.8,0.0493,0.0658,18241.38,22056.19,0.0795
c-NIGER-1672,1672,2050-01-17,999,4.845222,6.812099,100784.3,20156.86,24435.3,0.2795,11818.18,5381.79,0.0301,0.0329,22928.57,27893.87,0.1151
c-NIGER-1673,1673,2050-01-17,999,6.56996,3.42971,95701.75,19140.35,19219.22,0.3123,14214.29,6141.64,0.0384,0.063,17576.92,15958.7,0.1425
c-NIGER-1674,1674,2050-01-17,999,4.71666,6.989318,113817.2,22763.44,26012.71,0.2548,11363.64,5653.03,0.0603,0.063,15218.75,17986.97,0.0877
c-NIGER-1675,1675,2050-01-17,999,9.02412,7.583643,111306.1,22261.22,23724.28,0.6712,12854.55,6275.82,0.1507,0.1288,20450.0,26444.07,0.2192
c-NIGER-1676,1676,2050-01-17,999,6.395645,7.445725,126275.5,25255.1,26819.48,0.2685,12600.0,6344.5,0.0548,0.0493,17333.33,16420.61,0.1233
c-NIGER-1677,1677,2050-01-17,999,6.313027,7.474001,93422.35,18684.47,20536.28,0.5644,12764.71,5944.48,0.0932,0.1233,21462.69,23853.29,0.1836
c-NIGER-1678,1678,2050-01-17,999,6.40575,3.373304,109540.8,21908.16,21209.36,0.2685,11615.38,7042.0,0.0356,0.0493,22086.96,26888.1,0.126
c-NIGER-1679,1679,2050-01-17,999,4.807993,6.967738,116428.55,23285.71,25052.07,0.2493,10083.33,6185.88,0.0329,0.0301,20513.51,21240.19,0.1014
c-NIGER-1680,1680,2050-01-17,999,9.076997,7.489323,120638.3,24127.66,24448.42,0.2575,10095.24,5300.04,0.0575,0.0493,18644.44,15967.52,0.1233
c-NIGER-1681,1681,2050-01-17,999,6.5981,3.337083,120505.05,24101.01,24572.05,0.2712,11600.0,5539.47,0.0411,0.0438,23541.67,25852.25,0.1315
c-NIGER-1682,1682,2050-01-17,999,6.375061,3.42152,128850.55,25770.11,25017.53,0.2384,8846.15,3782.55,0.0356,0.0493,20400.0,21396.05,0.1233
c-NIGER-1683,1683,2050-01-17,999,6.559515,7.496928,125841.6,25168.32,24439.34,0.2767,12466.67,5655.17,0.0411,0.0658,16800.0,19425.19,0.0822
c-NIGER-1684,1684,2050-01-17,999,9.158212,7.563463,102279.4,20455.88,22324.17,0.3726,10960.0,5954.55,0.0685,0.0466,18895.83,19146.96,0.1315
c-NIGER-1685,1685,2050-01-17,999,6.84229,7.38161,104871.25,20974.25,23541.22,0.6384,12340.43,5764.5,0.1288,0.1123,17463.16,18741.7,0.2603
c-NIGER-1686,1686,2050-01-17,999,8.978503,7.492242,85869.55,17173.91,19886.51,0.3781,9600.0,4898.98,0.0685,0.1068,19960.0,24299.96,0.137
c-NIGER-1687,1687,2050-01-17,999,9.174523,7.44923,111702.7,22340.54,22616.79,0.5068,10641.03,5760.52,0.1068,0.1014,19239.44,23809.04,0.1945
c-NIGER-1688,1688,2050-01-17,999,6.309001,7.486381,112358.5,22471.7,26506.5,0.2904,12100.0,6094.86,0.0548,0.063,20392.86,26816.33,0.1534
c-NIGER-1689,1689,2050-01-17,999,6.356396,7.459623,121129.05,24225.81,26542.06,0.2548,12964.29,5947.19,0.0767,0.0548,21604.17,20879.33,0.1315
c-NIGER-1690,1690,2050-01-17,999,4.66896,7.312031,108620.7,21724.14,22283.94,0.2384,9615.38,4874.05,0.0356,0.063,32930.23,30948.03,0.1178
c-NIGER-1691,1691,2050-01-17,999,6.38024,3.303162,104496.1,20899.22,24039.63,0.3534,13363.64,5794.46,0.0603,0.074,22440.0,25749.31,0.137
c-NIGER-1692,1692,2050-01-17,999,4.656283,7.289258,100052.1,20010.42,22141.41,0.263,11840.0,5871.4,0.0685,0.0356,17794.87,19951.49,0.1068
c-NIGER-1693,1693,2050-01-17,999,4.934477,6.910479,91791.05,18358.21,23019.8,0.5507,12928.57,6318.35,0.1151,0.0849,20963.41,23038.59,0.2247
c-NIGER-1694,1694,2050-01-17,999,6.390776,7.422136,102909.1,20581.82,21714.74,0.3014,10380.95,5800.66,0.0575,0.0466,19574.47,21582.75,0.1288
c-NIGER-1695,1695,2050-01-17,999,11.937689,8.395556,107746.5,21549.3,23021.19,0.5836,10982.14,5919.12,0.1534,0.1342,22125.0,24642.65,0.2411
c-NIGER-1696,1696,2050-01-17,999,5.143653,6.868014,112307.7,22461.54,22802.76,0.2137,10636.36,6137.67,0.0603,0.0247,21552.63,21501.35,0.1041
c-NIGER-1697,1697,2050-01-17,999,6.358339,3.493059,98971.95,19794.39,19390.59,0.2932,8562.5,3482.7,0.0438,0.0411,23111.11,29611.56,0.0986
c-NIGER-1698,1698,2050-01-17,999,6.483119,7.361989,130321.1,26064.22,25380.54,0.2986,13666.67,5940.89,0.0493,0.0658,19700.0,21657.11,0.137
c-NIGER-1699,1699,2050-01-17,999,11.881974,8.462249,109679.65,21935.93,24735.22,0.9836,9485.29,5867.93,0.1863,0.2329,19356.64,22805.18,0.3918
c-NIGER-1700,1700,2050-01-17,999,11.894436,8.527157,96920.0,19384.0,20320.24,0.6849,10189.66,5048.73,0.1589,0.1315,20583.33,23321.33,0.2301
c-NIGER-1701,1701,2050-01-17,999,6.460576,7.39885,105150.0,21030.0,22553.84,0.274,11350.0,5244.3,0.0548,0.0438,22055.56,24258.07,0.0986
c-NIGER-1702,1702,2050-01-17,999,8.968305,7.470081,103945.3,20789.06,23402.22,0.3507,10875.0,5772.06,0.0438,0.0658,18403.51,18255.98,0.1562
c-NIGER-1703,1703,2050-01-17,999,12.053713,8.650483,116022.75,23204.55,23866.08,0.2411,11227.27,5739.85,0.0603,0.0712,20173.91,24629.07,0.126
c-NIGER-1704,1704,2050-01-17,999,12.042077,8.547786,93163.7,18632.74,20959.49,0.6192,10617.02,5173.31,0.1288,0.1205,19255.81,22533.73,0.2356
c-NIGER-1705,1705,2050-01-17,999,6.610312,3.387807,131333.35,26266.67,27812.31,0.2877,12571.43,6767.73,0.0384,0.0658,14791.67,12649.04,0.0658
c-NIGER-1706,1706,2050-01-17,999,6.457811,3.454337,99166.65,19833.33,23131.82,0.3288,11750.0,5923.12,0.0767,0.0493,23803.57,23949.51,0.1534
c-NIGER-1707,1707,2050-01-17,999,11.84322,8.533228,139082.55,27816.51,26141.77,0.2986,13058.82,6128.53,0.0466,0.0603,25046.51,22310.53,0.1178
c-NIGER-1708,1708,2050-01-17,999,12.143217,8.58253,125123.45,25024.69,26761.9,0.2219,9666.67,5075.89,0.0493,0.0411,22236.84,26600.58,0.1041
c-NIGER-1709,1709,2050-01-17,999,12.012973,8.629045,99250.0,19850.0,21435.37,0.5479,11000.0,5563.49,0.1178,0.0904,23738.64,25730.47,0.2411
c-NIGER-1710,1710,2050-01-17,999,6.507463,7.623765,107828.05,21565.61,23790.4,0.6055,12050.0,5764.39,0.1096,0.1233,21686.87,25666.48,0.2712
c-NIGER-1711,1711,2050-01-17,999,12.120826,8.430638,115688.05,23137.61,22794.36,0.2986,10866.67,4911.6,0.0411,0.0411,19942.31,21854.61,0.1425
c-NIGER-1712,1712,2050-01-17,999,5.052327,6.610267,113371.55,22674.31,25784.81,0.5973,11345.45,5796.61,0.1507,0.1425,21696.08,25058.26,0.2795
c-NIGER-1713,1713,2050-01-17,999,6.317517,3.301976,120639.55,24127.91,25776.32,0.2356,12857.14,6585.03,0.0384,0.0658,14514.29,17358.46,0.0959
c-NIGER-1714,1714,2050-01-17,999,5.058735,6.817988,104625.0,20925.0,22772.18,0.5479,10754.72,5830.64,0.1452,0.1178,18625.0,20521.91,0.2192
c-NIGER-1715,1715,2050-01-17,999,4.725339,7.056698,109148.0,21829.6,23677.78,0.611,9422.22,4510.03,0.1233,0.1014,23863.16,26001.07,0.2603
c-NIGER-1716,1716,2050-01-17,999,5.166788,6.820624,120608.7,24121.74,26850.84,0.3151,13250.0,6062.18,0.0329,0.0685,15078.95,17851.31,0.1041
c-NIGER-1717,1717,2050-01-17,999,9.196492,7.635025,96822.9,19364.58,20821.61,0.263,11785.71,5871.19,0.0767,0.0685,31941.18,30177.2,0.0932
c-NIGER-1718,1718,2050-01-17,999,6.489189,7.456151,105574.7,21114.94,22166.09,0.2384,10560.0,5650.07,0.0685,0.0438,19043.48,21477.59,0.126
c-NIGER-1719,1719,2050-01-17,999,6.571072,3.302577,133433.75,26686.75,28636.04,0.2274,12190.48,5827.68,0.0575,0.0384,13718.75,13332.56,0.0877
c-NIGER-1720,1720,2050-01-17,999,5.239931,6.675182,131170.2,26234.04,24216.06,0.2575,10166.67,4865.85,0.0493,0.0521,21650.0,26809.44,0.1096
c-NIGER-1721,1721,2050-01-17,999,8.905159,7.397548,122722.2,24544.44,25092.71,0.2466,11214.29,5898.87,0.0384,0.0438,17892.86,19905.96,0.0767
c-NIGER-1722,1722,2050-01-17,999,4.88494,6.692017,100389.9,20077.98,21297.51,0.5973,12313.73,6136.74,0.1397,0.137,19755.32,23259.03,0.2575
c-NIGER-1723,1723,2050-01-17,999,6.410862,3.367052,128630.95,25726.19,24727.11,0.2301,12590.91,6441.38,0.0603,0.0548,20825.0,24680.41,0.1096
c-NIGER-1724,1724,2050-01-17,999,11.924098,8.581114,111538.45,22307.69,22993.43,0.3205,11214.29,5950.81,0.0384,0.0575,21878.79,20941.52,0.0904
c-NIGER-1725,1725,2050-01-17,999,5.050433,6.686389,126886.8,25377.36,21326.24,0.2904,12947.37,5671.31,0.0521,0.0493,21236.84,23752.59,0.1041
c-NIGER-1726,1726,2050-01-17,999,6.507026,3.235031,107157.9,21431.58,22663.43,0.2603,12588.24,6558.0,0.0466,0.0548,19239.13,21973.91,0.126
c-NIGER-1727,1727,2050-01-17,999,6.468922,3.494873,111339.3,22267.86,24113.51,0.6137,12600.0,5718.39,0.1233,0.1288,20389.61,24058.68,0.211
c-NIGER-1728,1728,2050-01-17,999,8.967063,7.577384,128088.25,25617.65,25477.63,0.2795,11700.0,5768.33,0.0548,0.0548,24578.95,27026.15,0.1041
c-NIGER-1729,1729,2050-01-17,999,11.994799,8.500916,102554.35,20510.87,23687.76,0.2521,9666.67,4970.5,0.0493,0.0548,17846.15,15035.14,0.0712
c-NIGER-1730,1730,2050-01-17,999,8.989829,7.572392,101126.15,20225.23,24196.05,0.3041,10000.0,5080.31,0.0603,0.0767,19478.26,24969.08,0.126
c-NIGER-1731,1731,2050-01-17,999,6.009696,7.468302,122547.15,24509.43,26244.73,0.2904,12047.62,6020.6,0.0575,0.0384,19156.25,19228.86,0.0877
c-NIGER-1732,1732,2050-01-17,999,9.10193,7.538497,94710.15,18942.03,21173.73,0.5671,10153.85,5104.45,0.0712,0.1205,16833.33,17916.02,0.2301
c-NIGER-1733,1733,2050-01-17,999,6.604593,7.610862,99670.35,19934.07,21614.71,0.2493,11833.33,6249.85,0.0329,0.0466,23518.52,24053.42,0.074
c-NIGER-1734,1734,2050-01-17,999,4.782888,7.056167,98634.55,19726.91,24121.12,0.6822,11166.67,5742.1,0.1479,0.1233,22135.8,23827.38,0.2219
c-NIGER-1735,1735,2050-01-17,999,6.492144,3.54355,103833.35,20766.67,22433.48,0.5753,11847.83,6203.82,0.126,0.1288,19582.28,23765.2,0.2164
c-NIGER-1736,1736,2050-01-17,999,12.058712,8.546327,116881.2,23376.24,24975.93,0.2767,13619.05,6414.64,0.0575,0.0384,20365.85,21143.27,0.1123
c-NIGER-1737,1737,2050-01-17,999,9.212523,7.448951,95527.65,19105.53,21209.49,0.5452,10809.52,5415.6,0.1151,0.1342,18104.65,22641.47,0.2356
c-NIGER-1738,1738,2050-01-17,999,6.492704,7.655781,126526.3,25305.26,27442.81,0.2603,12416.67,6128.46,0.0658,0.0548,21941.18,24919.19,0.0932
c-NIGER-1739,1739,2050-01-17,999,6.519095,3.478299,99008.6,19801.72,20997.4,0.3178,12454.55,6787.35,0.0904,0.0603,22816.33,24629.48,0.1342
c-NIGER-1740,1740,2050-01-17,999,6.155976,7.521509,114523.8,22904.76,25181.08,0.2877,11333.33,6568.98,0.0329,0.0466,27184.21,32199.43,0.1041
c-NIGER-1741,1741,2050-01-17,999,4.838833,7.130074,105090.9,21018.18,23038.85,0.3014,10954.55,5304.78,0.0603,0.0493,24541.67,24700.73,0.1315
c-NIGER-1742,1742,2050-01-17,999,6.301896,3.354183,121091.95,24218.39,23746.93,0.2384,9600.0,4849.31,0.0548,0.0521,14132.08,13126.66,0.1452
c-NIGER-1743,1743,2050-01-17,999,8.908747,7.605811,110384.6,22076.92,26205.57,0.2849,12120.0,6166.58,0.0685,0.0575,21413.79,25588.11,0.0795
c-NIGER-1744,1744,2050-01-17,999,6.400581,7.578668,109090.9,21818.18,22792.45,0.5726,10605.26,5185.95,0.1041,0.1151,19534.09,23606.91,0.2411
c-NIGER-1745,1745,2050-01-17,999,4.923626,7.084447,112676.75,22535.35,23140.35,0.2712,13350.0,6310.18,0.0548,0.0603,17604.17,18121.03,0.1315
c-NIGER-1746,1746,2050-01-17,999,6.331543,7.393336,114218.75,22843.75,23889.09,0.6137,11833.33,6019.95,0.1151,0.1534,23935.06,27437.17,0.211
c-NIGER-1747,1747,2050-01-17,999,12.127106,8.587479,106006.95,21201.39,23533.51,0.3945,8933.33,4787.88,0.0411,0.0548,20106.38,19552.86,0.1288
c-NIGER-1748,1748,2050-01-17,999,6.508925,3.483335,102635.45,20527.09,23129.28,0.5562,11812.5,6034.14,0.1315,0.0932,25580.95,28214.76,0.2877
c-NIGER-1749,1749,2050-01-17,999,6.381685,3.40814,107257.2,21451.44,22866.45,1.0438,8769.23,6422.21,0.2137,0.1753,18838.93,20357.3,0.4082
c-NIGER-1750,1750,2050-01-17,999,8.927515,7.482403,115663.25,23132.65,24813.8,0.2685,12352.94,6040.91,0.0466,0.0438,24617.65,30735.44,0.0932
c-NIGER-1751,1751,2050-01-17,999,6.367921,3.404059,114175.8,22835.16,22260.21,0.2493,11866.67,6162.87,0.0411,0.0603,21652.17,23244.8,0.126
c-NIGER-1752,1752,2050-01-17,999,12.069748,8.381735,111886.25,22377.25,25688.74,0.9151,10272.73,7008.89,0.1808,0.1479,18529.41,19374.45,0.4192
c-NIGER-1753,1753,2050-01-17,999,6.439148,7.659626,115523.25,23104.65,26265.18,0.2356,12130.43,5454.81,0.063,0.0548,18044.44,24353.42,0.1233
c-NIGER-1754,1754,2050-01-17,999,6.983569,7.426839,107941.2,21588.24,27439.71,0.2795,13173.91,6322.06,0.063,0.0767,20225.0,17082.74,0.1096
c-NIGER-1755,1755,2050-01-17,999,4.782331,7.012845,133873.85,26774.77,31022.19,0.3041,12850.0,6166.76,0.0548,0.0493,21733.33,21305.55,0.0822
c-NIGER-1756,1756,2050-01-17,999,4.912367,6.733219,120804.6,24160.92,24015.92,0.2384,11380.95,6406.84,0.0575,0.0521,26634.15,29430.22,0.1123
c-NIGER-1757,1757,2050-01-17,999,6.586463,7.364477,127386.35,25477.27,22261.24,0.2411,9250.0,5310.8,0.0329,0.063,25771.43,25074.11,0.0959
c-NIGER-1758,1758,2050-01-17,999,4.964529,6.928855,110188.7,22037.74,23465.04,0.2904,13380.95,6012.29,0.0575,0.0685,28621.62,31343.39,0.1014
c-NIGER-1759,1759,2050-01-17,999,11.854278,8.479149,112425.75,22485.15,24828.41,0.5534,11547.62,5923.09,0.1151,0.1151,19320.51,18958.25,0.2137
c-NIGER-1760,1760,2050-01-17,999,11.931158,8.384011,115629.9,23125.98,25179.67,0.3479,10565.22,5960.67,0.063,0.0521,22148.94,25570.01,0.1288
c-NIGER-1761,1761,2050-01-17,999,6.611388,3.241153,125631.05,25126.21,26212.44,0.2822,11411.76,5958.8,0.0466,0.0521,13025.0,10378.69,0.1096
c-NIGER-1762,1762,2050-01-17,999,4.930893,6.974384,107302.65,21460.53,23201.91,0.6247,11365.85,5782.54,0.1123,0.1452,22026.67,23511.91,0.2055
c-NIGER-1763,1763,2050-01-17,999,12.047579,8.407532,101864.05,20372.81,23236.7,0.6247,10707.32,5254.73,0.1123,0.1534,22000.0,24159.19,0.2
c-NIGER-1764,1764,2050-01-17,999,6.572049,7.615734,105591.4,21118.28,23221.92,0.2548,11450.0,5960.17,0.0548,0.0356,13600.0,20558.86,0.0685
c-NIGER-1765,1765,2050-01-17,999,11.953754,8.43459,125669.65,25133.93,26856.14,0.3068,12652.17,6190.97,0.063,0.0521,17444.44,16906.9,0.1233
c-NIGER-1766,1766,2050-01-17,999,9.062362,7.419526,114308.5,22861.7,20644.25,0.2575,12083.33,5991.79,0.0329,0.0466,31718.75,31523.91,0.0877
c-NIGER-1767,1767,2050-01-17,999,6.471103,3.401198,95299.55,19059.91,20637.32,0.5945,10812.5,5595.04,0.1315,0.1096,22625.0,26628.27,0.2411
c-NIGER-1768,1768,2050-01-17,999,5.124276,6.619242,110787.25,22157.45,23693.48,0.6438,12300.0,5897.41,0.1096,0.1205,20666.67,21068.64,0.263
c-NIGER-1769,1769,2050-01-17,999,12.068336,8.432195,131694.9,26338.98,26767.19,0.3233,13520.0,6021.63,0.0685,0.0411,16263.16,19592.72,0.1041
c-NIGER-1770,1770,2050-01-17,999,9.153437,7.639164,104677.4,20935.48,22499.18,0.2548,11937.5,5720.94,0.0438,0.0521,25131.58,26079.06,0.1041
c-NIGER-1771,1771,2050-01-17,999,6.350774,3.244927,96333.35,19266.67,21012.94,0.2877,13722.22,5889.23,0.0493,0.0904,22892.86,21890.37,0.1534
c-NIGER-1772,1772,2050-01-17,999,8.91291,7.551867,96210.95,19242.19,18206.92,0.3507,12157.89,6335.64,0.0521,0.0411,23139.53,24122.29,0.1178
c-NIGER-1773,1773,2050-01-17,999,6.490207,7.481705,122343.75,24468.75,24481.98,0.263,11350.0,5254.32,0.0548,0.0384,19976.19,22062.54,0.1151
c-NIGER-1774,1774,2050-01-17,999,6.332292,3.531068,110578.95,22115.79,20051.99,0.2603,8739.13,4816.8,0.063,0.0548,21358.97,24035.6,0.1068
c-NIGER-1775,1775,2050-01-17,999,6.340202,3.433555,121250.0,24250.0,26883.73,0.274,12437.5,5403.32,0.0438,0.0822,14034.48,13785.3,0.0795
c-NIGER-1776,1776,2050-01-17,999,12.136717,8.577963,112461.55,22492.31,24828.38,0.8904,7838.71,5942.88,0.1699,0.189,22832.06,25152.5,0.3589
c-NIGER-1777,1777,2050-01-17,999,6.367825,7.596276,89719.65,17943.93,19027.21,0.2932,12833.33,6342.86,0.0658,0.0575,20779.66,21629.38,0.1616
c-NIGER-1778,1778,2050-01-17,999,6.507168,3.280184,106676.0,21335.2,24559.25,0.4904,10540.54,5289.37,0.1014,0.1205,20175.0,21547.58,0.2192
c-NIGER-1779,1779,2050-01-17,999,6.559514,3.463839,108789.45,21757.89,24463.05,0.2603,11826.09,6235.18,0.063,0.0548,21511.63,26402.9,0.1178
c-NIGER-1780,1780,2050-01-17,999,12.023153,8.449642,129000.0,25800.0,25400.04,0.2329,12272.73,6310.16,0.0301,0.0466,20324.32,20323.84,0.1014
c-NIGER-1781,1781,2050-01-17,999,6.591416,7.650315,100537.65,20107.53,21698.26,0.2548,13066.67,6076.5,0.0411,0.074,27558.82,29608.75,0.0932
c-NIGER-1782,1782,2050-01-17,999,6.425523,7.393053,144414.9,28882.98,28839.51,0.2575,10000.0,5503.25,0.0411,0.063,14937.5,14350.31,0.0877
c-NIGER-1783,1783,2050-01-17,999,6.352639,7.452461,106227.25,21245.45,23902.78,0.3014,12565.22,6308.91,0.063,0.0247,20833.33,22470.49,0.1151
c-NIGER-1784,1784,2050-01-17,999,6.598442,3.484577,115000.0,23000.0,24253.92,0.2411,10100.0,5389.07,0.0548,0.0438,17648.65,22663.25,0.1014
c-NIGER-1785,1785,2050-01-17,999,9.170795,7.615299,126348.3,25269.66,24709.11,0.2438,10409.09,5569.12,0.0603,0.063,22815.79,22989.84,0.1041
c-NIGER-1786,1786,2050-01-17,999,6.60759,7.459819,138287.05,27657.41,27412.11,0.2959,12380.95,6224.76,0.0575,0.0521,24218.18,26352.1,0.1507
c-NIGER-1787,1787,2050-01-17,999,6.486676,3.504813,126236.55,25247.31,28854.08,0.2548,10047.62,5162.13,0.0575,0.0411,26833.33,29940.42,0.0986
c-NIGER-1788,1788,2050-01-17,999,12.144379,8.437114,108022.0,21604.4,22255.03,0.2493,9285.71,4842.58,0.0384,0.0356,20766.67,24187.03,0.0822
c-NIGER-1789,1789,2050-01-17,999,5.10113,6.65581,115603.45,23120.69,24107.06,0.3178,9470.59,5351.61,0.0466,0.0521,24533.33,28737.5,0.0822
c-NIGER-1790,1790,2050-01-17,999,8.905534,7.435526,113579.55,22715.91,22261.74,0.2411,11352.94,5978.52,0.0466,0.0301,19741.94,21640.96,0.0849
c-NIGER-1791,1791,2050-01-17,999,4.912786,7.085648,96097.55,19219.51,18599.76,0.2247,11423.08,4981.35,0.0712,0.0493,26521.74,29451.84,0.126
c-NIGER-1792,1792,2050-01-17,999,12.121896,8.387662,114386.8,22877.36,24810.83,0.5808,12191.49,6134.86,0.1288,0.1041,19197.67,21103.01,0.2356
c-NIGER-1793,1793,2050-01-17,999,5.001889,6.714629,90596.35,18119.27,18571.05,0.2986,11440.0,5716.06,0.0685,0.0493,21520.83,24354.64,0.1315
c-NIGER-1794,1794,2050-01-17,999,4.755864,7.026508,124021.75,24804.35,24857.06,0.2521,9761.9,4570.61,0.0575,0.0329,16871.79,20103.91,0.1068
c-NIGER-1795,1795,2050-01-17,999,12.08432,8.62952,107256.1,21451.22,23520.63,0.674,10300.0,5153.84,0.0822,0.0932,23712.5,24380.01,0.2192
c-NIGER-1796,1796,2050-01-17,999,4.817767,6.98804,118143.55,23628.71,25509.06,0.5534,10404.26,5240.56,0.1288,0.137,23125.0,24008.11,0.2192
c-NIGER-1797,1797,2050-01-17,999,9.205534,7.560464,92695.65,18539.13,20309.14,0.3151,12791.67,6440.22,0.0658,0.0438,20909.09,22513.89,0.1205
c-NIGER-1798,1798,2050-01-17,999,12.079726,8.631809,95617.3,19123.46,21998.51,0.2219,12304.35,5896.34,0.063,0.0548,18444.44,21352.08,0.0986
c-NIGER-1799,1799,2050-01-17,999,4.829387,6.952759,108043.5,21608.7,22153.29,0.2521,11733.33,6295.88,0.0411,0.0438,18588.24,19016.93,0.0932
c-NIGER-1800,1800,2050-01-17,999,11.889657,8.457155,126173.45,25234.69,27837.08,0.2685,10444.44,5725.19,0.0247,0.0438,17152.17,22877.42,0.126
c-NIGER-1801,1801,2050-01-17,999,9.006047,7.54979,96822.9,19364.58,20821.61,0.263,11785.71,5871.19,0.0767,0.0685,31941.18,30177.2,0.0932
c-NIGER-1802,1802,2050-01-17,999,9.085123,7.588672,122760.4,24552.08,25001.0,0.263,9384.62,4975.58,0.0356,0.0356,15032.26,13212.33,0.0849
c-NIGER-1803,1803,2050-01-17,999,6.384546,3.347354,111173.9,22234.78,25192.71,0.3151,10291.67,5959.86,0.0658,0.0603,24871.79,27110.09,0.1068
c-NIGER-1804,1804,2050-01-17,999,6.381559,3.264748,100000.0,20000.0,21260.72,0.3068,12266.67,5735.15,0.0822,0.0685,20145.45,24203.93,0.1507
c-NIGER-1805,1805,2050-01-17,999,5.183411,6.816335,107256.1,21451.22,23520.63,0.674,10300.0,5153.84,0.0822,0.0932,23712.5,24380.01,0.2192
c-NIGER-1806,1806,2050-01-17,999,5.050355,6.923019,109314.5,21862.9,23032.09,0.3397,10444.44,5416.03,0.074,0.0712,22355.56,28074.7,0.1233
c-NIGER-1807,1807,2050-01-17,999,6.50949,7.382428,111485.15,22297.03,21025.01,0.2767,10285.71,5031.33,0.0575,0.0356,25186.05,25369.89,0.1178
c-NIGER-1808,1808,2050-01-17,999,6.179078,7.445323,133010.75,26602.15,27244.92,0.2548,10000.0,5196.15,0.0301,0.0548,16078.95,14381.64,0.1041
c-NIGER-1809,1809,2050-01-17,999,4.919936,7.024766,108701.9,21740.38,24587.41,0.5699,10428.57,5510.88,0.0959,0.1014,22382.98,24267.38,0.2575
c-NIGER-1810,1810,2050-01-17,999,6.602354,7.57577,121420.45,24284.09,26305.87,0.2411,9666.67,4434.71,0.0411,0.0329,18378.38,13883.15,0.1014
c-NIGER-1811,1811,2050-01-17,999,6.451546,3.279116,104030.6,20806.12,19694.92,0.2685,14250.0,6077.16,0.0329,0.0493,16325.0,16836.14,0.1096
c-NIGER-1812,1812,2050-01-17,999,11.962177,8.416243,121818.2,24363.64,26715.26,0.2411,11909.09,5190.73,0.0603,0.0548,18235.29,18589.76,0.0932
c-NIGER-1813,1813,2050-01-17,999,4.741088,6.981219,100770.95,20154.19,24207.22,0.6219,11972.97,5428.76,0.1014,0.0795,19212.12,19919.46,0.1808
